[39.0, 'State-gov', 77516.0, 'Bachelors', 13.0, 'Never-married', 'Adm-clerical', 'Not-in-family', 'White', 'Male', 2174.0, 0.0, 40.0, 'United-States', '<=50K']
[52.0, 'Local-gov', 153064.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[24.0, 'Private', 202959.0, 'Assoc-voc', 11.0, 'Never-married', 'Adm-clerical', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[38.0, 'Private', 105150.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 45.0, 'United-States', '>50K']
[19.0, 'Private', 238474.0, '11th', 7.0, 'Never-married', 'Machine-op-inspct', 'Own-child', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[54.0, 'Private', 182187.0, 'Assoc-voc', 11.0, 'Married-civ-spouse', 'Protective-serv', 'Husband', 'Black', 'Male', 15024.0, 0.0, 38.0, 'Jamaica', '>50K']
[18.0, 'Private', 138917.0, '11th', 7.0, 'Never-married', 'Sales', 'Own-child', 'Black', 'Female', 0.0, 0.0, 10.0, 'United-States', '<=50K']
[56.0, 'Federal-gov', 67153.0, 'Masters', 14.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'Portugal', '>50K']
[17.0, 'Private', 244523.0, '10th', 6.0, 'Never-married', 'Other-service', 'Own-child', 'White', 'Male', 0.0, 0.0, 20.0, 'United-States', '<=50K']
[38.0, 'Private', 98360.0, 'Masters', 14.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[52.0, 'Private', 317032.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '>50K']
[55.0, 'State-gov', 294395.0, 'Assoc-voc', 11.0, 'Widowed', 'Prof-specialty', 'Unmarried', 'White', 'Female', 6849.0, 0.0, 40.0, 'United-States', '<=50K']
[41.0, 'Self-emp-not-inc', 240900.0, 'HS-grad', 9.0, 'Divorced', 'Farming-fishing', 'Other-relative', 'White', 'Male', 0.0, 0.0, 20.0, 'United-States', '<=50K']
[48.0, 'Private', 207277.0, 'Masters', 14.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 15024.0, 0.0, 40.0, 'United-States', '>50K']
[60.0, '?', 88675.0, 'HS-grad', 9.0, 'Married-civ-spouse', '?', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[57.0, 'Private', 47857.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Transport-moving', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[27.0, 'Private', 372500.0, '5th-6th', 3.0, 'Married-civ-spouse', 'Handlers-cleaners', 'Husband', 'White', 'Male', 0.0, 0.0, 45.0, 'Mexico', '<=50K']
[41.0, 'Private', 37997.0, '12th', 8.0, 'Divorced', 'Transport-moving', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 84.0, 'United-States', '>50K']
[42.0, 'Private', 257328.0, 'HS-grad', 9.0, 'Widowed', 'Transport-moving', 'Unmarried', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[31.0, 'Private', 157640.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 55.0, 'United-States', '>50K']
[44.0, 'Private', 222504.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Adm-clerical', 'Wife', 'White', 'Female', 0.0, 0.0, 45.0, 'United-States', '>50K']
[34.0, 'Private', 261023.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 1651.0, 38.0, 'United-States', '<=50K']
[52.0, 'Private', 146567.0, 'HS-grad', 9.0, 'Divorced', 'Machine-op-inspct', 'Not-in-family', 'Black', 'Male', 14344.0, 0.0, 40.0, 'United-States', '>50K']
[34.0, 'Private', 116910.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '<=50K']
[31.0, 'Private', 132601.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[55.0, 'Private', 143266.0, 'Assoc-voc', 11.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'Hungary', '>50K']
[30.0, 'Private', 285902.0, 'Assoc-acdm', 12.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[29.0, 'Private', 278637.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 3103.0, 0.0, 45.0, 'United-States', '>50K']
[41.0, 'Private', 174540.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'Black', 'Male', 0.0, 0.0, 4.0, 'United-States', '<=50K']
[46.0, 'Self-emp-not-inc', 328216.0, 'Prof-school', 15.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 45.0, 'United-States', '>50K']
[44.0, 'Private', 165815.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 0.0, 60.0, 'United-States', '>50K']
[17.0, 'Private', 317702.0, '10th', 6.0, 'Never-married', 'Sales', 'Own-child', 'Black', 'Female', 0.0, 0.0, 15.0, 'United-States', '<=50K']
[35.0, 'Private', 215323.0, 'Assoc-voc', 11.0, 'Divorced', 'Other-service', 'Unmarried', 'White', 'Female', 0.0, 0.0, 35.0, 'United-States', '<=50K']
[27.0, 'Private', 305647.0, 'Assoc-acdm', 12.0, 'Married-civ-spouse', 'Adm-clerical', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[66.0, '?', 182378.0, '7th-8th', 4.0, 'Married-civ-spouse', '?', 'Husband', 'White', 'Male', 0.0, 0.0, 30.0, 'United-States', '<=50K']
[65.0, 'Federal-gov', 23494.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'Black', 'Male', 0.0, 2174.0, 40.0, 'United-States', '>50K']
[37.0, 'Private', 421633.0, 'Masters', 14.0, 'Never-married', 'Exec-managerial', 'Not-in-family', 'Black', 'Female', 0.0, 0.0, 40.0, 'United-States', '>50K']
[17.0, 'Private', 57723.0, '11th', 7.0, 'Never-married', 'Sales', 'Own-child', 'White', 'Male', 0.0, 0.0, 30.0, 'United-States', '<=50K']
[19.0, '?', 307837.0, 'Some-college', 10.0, 'Never-married', '?', 'Own-child', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[38.0, 'Private', 287701.0, '11th', 7.0, 'Married-civ-spouse', 'Handlers-cleaners', 'Husband', 'White', 'Male', 0.0, 0.0, 48.0, 'United-States', '>50K']
[31.0, 'Private', 187560.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 15024.0, 0.0, 40.0, 'United-States', '>50K']
[41.0, 'Private', 222504.0, 'Prof-school', 15.0, 'Divorced', 'Prof-specialty', 'Unmarried', 'White', 'Female', 0.0, 0.0, 38.0, 'United-States', '<=50K']
[20.0, 'Private', 41356.0, 'Some-college', 10.0, 'Never-married', 'Prof-specialty', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[28.0, 'Private', 52603.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '>50K']
[23.0, 'Private', 250630.0, 'Masters', 14.0, 'Never-married', 'Prof-specialty', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 30.0, 'United-States', '<=50K']
[48.0, 'Self-emp-not-inc', 219021.0, 'Prof-school', 15.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 35.0, 'United-States', '>50K']
[61.0, 'Self-emp-not-inc', 168654.0, 'HS-grad', 9.0, 'Widowed', 'Adm-clerical', 'Unmarried', 'White', 'Female', 0.0, 0.0, 20.0, 'United-States', '<=50K']
[34.0, 'Private', 221167.0, 'Assoc-acdm', 12.0, 'Married-civ-spouse', 'Adm-clerical', 'Wife', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '>50K']
[32.0, 'Self-emp-not-inc', 48014.0, 'Some-college', 10.0, 'Divorced', 'Other-service', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 35.0, 'United-States', '<=50K']
[30.0, 'Private', 115426.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[28.0, 'Private', 114158.0, 'Some-college', 10.0, 'Never-married', 'Adm-clerical', 'Own-child', 'White', 'Female', 0.0, 0.0, 26.0, 'United-States', '<=50K']
[40.0, 'Private', 119101.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 1887.0, 68.0, 'United-States', '>50K']
[28.0, 'Private', 360527.0, 'Some-college', 10.0, 'Never-married', 'Sales', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 45.0, 'United-States', '<=50K']
[33.0, 'Self-emp-not-inc', 108438.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[23.0, 'Private', 230315.0, 'Some-college', 10.0, 'Never-married', 'Other-service', 'Not-in-family', 'Asian-Pac-Islander', 'Male', 0.0, 0.0, 40.0, 'Dominican-Republic', '<=50K']
[30.0, 'Private', 270889.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Adm-clerical', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[20.0, 'Private', 42279.0, 'Some-college', 10.0, 'Never-married', 'Exec-managerial', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[44.0, 'Private', 35910.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 1902.0, 56.0, 'United-States', '>50K']
[26.0, 'Private', 68001.0, 'Masters', 14.0, 'Never-married', 'Prof-specialty', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[54.0, 'Private', 511668.0, 'Doctorate', 16.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 1977.0, 43.0, 'United-States', '>50K']
[38.0, 'Self-emp-inc', 189679.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '>50K']
[29.0, 'Private', 115064.0, 'HS-grad', 9.0, 'Never-married', 'Other-service', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[20.0, 'State-gov', 215443.0, 'Some-college', 10.0, 'Never-married', 'Craft-repair', 'Own-child', 'White', 'Male', 0.0, 0.0, 38.0, 'United-States', '<=50K']
[59.0, 'Federal-gov', 100931.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Adm-clerical', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[56.0, 'Self-emp-not-inc', 119069.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Adm-clerical', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[40.0, 'Self-emp-not-inc', 277488.0, 'HS-grad', 9.0, 'Divorced', 'Transport-moving', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 84.0, 'United-States', '<=50K']
[35.0, 'Private', 265662.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[24.0, 'Private', 227594.0, 'Some-college', 10.0, 'Never-married', 'Sales', 'Own-child', 'White', 'Female', 0.0, 0.0, 20.0, 'United-States', '<=50K']
[30.0, 'Private', 129707.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 1848.0, 40.0, 'United-States', '>50K']
[61.0, '?', 175032.0, 'HS-grad', 9.0, 'Married-civ-spouse', '?', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[36.0, 'Private', 133569.0, '1st-4th', 2.0, 'Never-married', 'Farming-fishing', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 40.0, 'Mexico', '<=50K']
[46.0, 'Federal-gov', 308077.0, 'Prof-school', 15.0, 'Separated', 'Prof-specialty', 'Unmarried', 'White', 'Female', 0.0, 0.0, 40.0, 'Germany', '>50K']
[60.0, 'Private', 159049.0, 'Prof-school', 15.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 70.0, 'Germany', '>50K']
[40.0, 'Private', 353142.0, 'Some-college', 10.0, 'Divorced', 'Machine-op-inspct', 'Unmarried', 'Black', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[55.0, 'Private', 143030.0, 'HS-grad', 9.0, 'Divorced', 'Machine-op-inspct', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[47.0, 'Private', 304857.0, 'Masters', 14.0, 'Separated', 'Tech-support', 'Not-in-family', 'White', 'Male', 27828.0, 0.0, 40.0, 'United-States', '>50K']
[28.0, 'Private', 30912.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Other-service', 'Husband', 'White', 'Male', 0.0, 0.0, 43.0, 'United-States', '<=50K']
[55.0, 'Private', 125000.0, 'Prof-school', 15.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 0.0, 60.0, 'United-States', '>50K']
[47.0, 'Private', 181363.0, 'Masters', 14.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[32.0, 'Private', 115989.0, '11th', 7.0, 'Married-civ-spouse', 'Other-service', 'Wife', 'White', 'Female', 0.0, 0.0, 60.0, 'United-States', '<=50K']
[38.0, 'Private', 111128.0, 'Assoc-acdm', 12.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[61.0, 'Self-emp-not-inc', 201273.0, 'Some-college', 10.0, 'Widowed', 'Machine-op-inspct', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[62.0, 'Self-emp-inc', 137354.0, 'Masters', 14.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'Asian-Pac-Islander', 'Male', 0.0, 0.0, 40.0, 'South', '<=50K']
[36.0, 'Private', 169426.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Machine-op-inspct', 'Husband', 'White', 'Male', 7298.0, 0.0, 40.0, 'United-States', '>50K']
[42.0, 'Private', 319016.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Transport-moving', 'Husband', 'White', 'Male', 2885.0, 0.0, 45.0, 'United-States', '<=50K']
[43.0, 'Self-emp-not-inc', 99220.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[39.0, 'Private', 111275.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[38.0, 'Federal-gov', 261241.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Adm-clerical', 'Husband', 'White', 'Male', 0.0, 0.0, 45.0, 'United-States', '>50K']
[28.0, 'Private', 261725.0, 'HS-grad', 9.0, 'Never-married', 'Other-service', 'Unmarried', 'White', 'Female', 0.0, 0.0, 40.0, 'Mexico', '<=50K']
[51.0, 'Private', 290856.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Adm-clerical', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[23.0, 'Private', 455361.0, 'HS-grad', 9.0, 'Never-married', 'Other-service', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 40.0, 'Guatemala', '<=50K']
[38.0, 'Private', 192337.0, '12th', 8.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[18.0, 'Private', 236272.0, 'HS-grad', 9.0, 'Never-married', 'Adm-clerical', 'Own-child', 'White', 'Female', 0.0, 0.0, 35.0, 'United-States', '<=50K']
[30.0, 'Local-gov', 311913.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Adm-clerical', 'Wife', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '>50K']
[39.0, '?', 204756.0, 'Some-college', 10.0, 'Divorced', '?', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 20.0, 'United-States', '<=50K']
[39.0, 'Federal-gov', 243872.0, 'Assoc-acdm', 12.0, 'Never-married', 'Prof-specialty', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[52.0, 'Private', 259583.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Adm-clerical', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[61.0, 'Private', 159822.0, '7th-8th', 4.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 7688.0, 0.0, 40.0, 'Poland', '>50K']
[27.0, 'Private', 219863.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Transport-moving', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[29.0, 'Private', 46442.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Prof-specialty', 'Wife', 'White', 'Female', 0.0, 1902.0, 50.0, 'United-States', '>50K']
[45.0, 'Private', 60267.0, 'HS-grad', 9.0, 'Divorced', 'Adm-clerical', 'Unmarried', 'White', 'Female', 0.0, 0.0, 38.0, 'United-States', '<=50K']
[32.0, 'Private', 126132.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 15024.0, 0.0, 50.0, 'United-States', '>50K']
[42.0, 'Private', 198619.0, 'Assoc-voc', 11.0, 'Married-civ-spouse', 'Machine-op-inspct', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[68.0, 'Private', 211287.0, 'Masters', 14.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 2392.0, 40.0, 'United-States', '>50K']
[55.0, 'Federal-gov', 238192.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Tech-support', 'Husband', 'White', 'Male', 0.0, 1887.0, 40.0, 'United-States', '>50K']
[43.0, 'Private', 257780.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Adm-clerical', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[61.0, 'Private', 183355.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Adm-clerical', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[28.0, 'Private', 148429.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Machine-op-inspct', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[47.0, 'Private', 71221.0, 'HS-grad', 9.0, 'Divorced', 'Machine-op-inspct', 'Unmarried', 'White', 'Female', 0.0, 0.0, 60.0, 'United-States', '<=50K']
[51.0, 'Self-emp-inc', 46281.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '>50K']
[35.0, 'Private', 148015.0, 'Bachelors', 13.0, 'Never-married', 'Sales', 'Own-child', 'Black', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[27.0, 'Private', 190525.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 7298.0, 0.0, 55.0, 'United-States', '>50K']
[34.0, 'Private', 176673.0, 'Some-college', 10.0, 'Never-married', 'Sales', 'Other-relative', 'Black', 'Female', 0.0, 0.0, 35.0, 'United-States', '<=50K']
[42.0, 'Private', 383493.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 15024.0, 0.0, 50.0, 'United-States', '>50K']
[47.0, 'Federal-gov', 204900.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Prof-specialty', 'Wife', 'Black', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[42.0, 'Private', 20809.0, 'HS-grad', 9.0, 'Divorced', 'Craft-repair', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 75.0, 'United-States', '>50K']
[34.0, 'Private', 148207.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 0.0, 65.0, 'United-States', '>50K']
[21.0, 'Private', 200153.0, 'HS-grad', 9.0, 'Never-married', 'Other-service', 'Own-child', 'White', 'Female', 0.0, 0.0, 32.0, 'United-States', '<=50K']
[30.0, 'Private', 169496.0, 'Masters', 14.0, 'Married-civ-spouse', 'Other-service', 'Husband', 'White', 'Male', 0.0, 0.0, 15.0, 'United-States', '>50K']
[34.0, 'Private', 366898.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'Germany', '<=50K']
[37.0, 'Private', 324947.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Handlers-cleaners', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[49.0, 'Private', 287647.0, 'Masters', 14.0, 'Divorced', 'Sales', 'Not-in-family', 'White', 'Male', 4787.0, 0.0, 45.0, 'United-States', '>50K']
[37.0, 'Self-emp-not-inc', 183735.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 3137.0, 0.0, 30.0, 'United-States', '<=50K']
[62.0, 'Private', 155094.0, 'Assoc-voc', 11.0, 'Married-civ-spouse', 'Exec-managerial', 'Wife', 'White', 'Female', 0.0, 0.0, 45.0, 'United-States', '>50K']
[67.0, '?', 102693.0, 'HS-grad', 9.0, 'Widowed', '?', 'Not-in-family', 'White', 'Male', 1086.0, 0.0, 35.0, 'United-States', '<=50K']
[31.0, 'Private', 151053.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Transport-moving', 'Husband', 'White', 'Male', 5178.0, 0.0, 40.0, 'United-States', '>50K']
[50.0, 'Private', 548361.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Tech-support', 'Husband', 'White', 'Male', 0.0, 0.0, 20.0, 'United-States', '>50K']
[33.0, 'Private', 173858.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Adm-clerical', 'Other-relative', 'Asian-Pac-Islander', 'Male', 0.0, 0.0, 40.0, 'India', '<=50K']
[27.0, 'Private', 347153.0, 'Some-college', 10.0, 'Never-married', 'Transport-moving', 'Other-relative', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[31.0, 'Private', 319146.0, 'Assoc-voc', 11.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 4386.0, 0.0, 40.0, 'Mexico', '>50K']
[35.0, 'Private', 197719.0, 'Some-college', 10.0, 'Never-married', 'Machine-op-inspct', 'Other-relative', 'Amer-Indian-Eskimo', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[55.0, 'Private', 197114.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Transport-moving', 'Husband', 'White', 'Male', 0.0, 0.0, 6.0, 'United-States', '>50K']
[54.0, 'Self-emp-not-inc', 109418.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Exec-managerial', 'Wife', 'White', 'Female', 0.0, 1977.0, 35.0, 'United-States', '>50K']
[21.0, 'Private', 184543.0, 'Assoc-voc', 11.0, 'Never-married', 'Adm-clerical', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[66.0, 'Private', 175558.0, '7th-8th', 4.0, 'Widowed', 'Other-service', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 20.0, 'Germany', '<=50K']
[59.0, 'Local-gov', 53304.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '>50K']
[36.0, 'Local-gov', 282602.0, 'Assoc-voc', 11.0, 'Separated', 'Adm-clerical', 'Own-child', 'Black', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[42.0, 'Self-emp-not-inc', 178780.0, 'Masters', 14.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '>50K']
[62.0, 'Private', 65868.0, 'HS-grad', 9.0, 'Widowed', 'Sales', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 43.0, 'United-States', '<=50K']
[46.0, 'Private', 90042.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[32.0, 'Private', 102986.0, '5th-6th', 3.0, 'Married-civ-spouse', 'Machine-op-inspct', 'Wife', 'Asian-Pac-Islander', 'Female', 0.0, 0.0, 40.0, 'Laos', '>50K']
[21.0, 'Private', 214387.0, 'Some-college', 10.0, 'Never-married', 'Sales', 'Other-relative', 'White', 'Male', 0.0, 0.0, 64.0, 'United-States', '<=50K']
[39.0, 'Private', 180667.0, 'HS-grad', 9.0, 'Never-married', 'Adm-clerical', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[30.0, 'Private', 161599.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Handlers-cleaners', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
